date,tcn,tcr,ipc,ipc_nvolatil,tpm,ror2,ror10,ror5,ror2uf,ror10uf,ror5uf,m1,m2,m3,ipsa,col,colcons,colviv,colcom,imacec,imacecdes,exp,imp,impk,reserv,lf,empl,unem,ind,indmin,indmanu,indega,genera,ivcm,cobre,oil,spread,tbill10,rem_index
1/9/2005,536.7,91.11,1,0.3,3.93,5.06,5.85,5.52,1.43,2.26,1.87,6839,29917,55625,2152.8,64014,7806,13462,37156,68.8,72.4,3486,2771,568,15651,,,,,88.4,87.6,,4074,,1.7,65.5,56,4.2,52.85677549
1/10/2005,535.5,90.53,0.5,0.2,4.18,5.58,6.24,6.04,2.28,2.99,2.66,6857,30724,56218,2072.6,64995,7951,13643,37558,73.4,72.2,3489,3013,768,15021,,,,,92.7,90.1,,4276.7,,1.8,62.4,60.9,4.5,53.03458115
1/11/2005,529.88,89.1,-0.2,0.2,4.42,5.85,6.53,6.23,3.35,3.35,3.33,6939,31518,57165,2027.6,66390,8186,13904,38681,75.4,73.5,4091,2834,698,16025,,,,,95.7,90.9,,4251.7,,1.9,58.3,74.3,4.5,53.15850631
1/12/2005,514.33,86.61,-0.3,0.2,4.5,5.86,6.3,6.04,3.43,3.26,3.17,7579,33191,58669,1964.5,67716,8369,14144,39651,79.4,74.1,4430,2563,589,16963,,,,,109.9,92.8,,4455.2,,2.1,59.4,77,4.5,53.66498306
1/1/2006,524.48,89.36,0.1,0,4.5,5.71,6.19,6.04,2.96,3.01,2.86,7578,33275,58411,2118.5,68301,8518,14246,39566,72.4,73.6,4073,2982,619,15902,,,,,84.2,90.7,,4441.9,,2.1,65.5,76.3,4.4,53.88050508
1/2/2006,525.7,89.78,-0.1,0.2,4.66,5.81,6.26,6.02,2.57,2.95,2.69,7548,33541,58808,2166.8,68914,8647,14402,39787,70,74.1,4291,2472,428,16130,,,,,78.3,84.2,,4058.5,,2.3,61.6,70.8,4.6,54.07986295
1/3/2006,528.77,89.59,0.6,0.9,4.75,5.85,6.3,6,2.6,3.01,2.78,7540,34052,59337,2182,69968,8872,14514,40366,77.9,73.9,5644,3030,659,15971,,,,,89.6,98.3,,4572.8,,2.3,62.9,71.2,4.7,54.23072836
1/4/2006,517.33,88.68,0.6,0.4,4.88,5.91,6.31,6.04,2.46,3.01,2.72,7637,34529,59766,2201.6,70837,8975,14571,41051,76.1,74.8,5264,2442,476,17468,,,,,88.3,92.2,,4375.3,,2.9,69.5,76.9,5,54.51090699
1/5/2006,520.79,90.65,0.2,0.1,5,5.96,6.32,6.11,2.89,3.23,2.98,7696,34949,60307,2156.5,71528,9071,14785,41090,76.8,75.7,4708,3317,581,18173,,,,,92.4,93.6,,4540.5,,3.6,70.9,77.3,5.1,54.69948876
1/6/2006,542.46,93.66,0.6,0.1,5,6.07,6.44,6.24,3.08,3.3,3.17,7822,35405,60802,2126,72437,9144,14926,41315,75.4,75.8,6026,3113,610,17570,,,,,91.3,88.1,,4419.7,,3.3,70.9,82.3,5.1,54.93117493
1/7/2006,540.62,93.89,0.5,0.2,5.14,6.16,6.55,6.35,2.9,3.24,3.05,7690,35451,60572,2131.6,72710,9238,15128,41618,73,75.9,4990,3027,679,17033,,,,,91.9,90.1,,4573.1,,3.5,74.4,83.6,5.1,55.15747305
1/8/2006,538.53,94.11,0.3,0,5.25,6.01,6.35,6.17,2.89,3.12,3,7658,36298,61518,2206.4,73612,9433,15402,42043,74.2,76.3,5135,3435,670,16971,,,,,83.5,89.8,,4518.7,,3.5,73,86.7,4.9,55.35683092
1/9/2006,538.65,93.11,0,0.1,5.25,5.72,6.02,5.96,3.16,3.07,3.07,7925,37093,62992,2280.5,74208,9603,15600,42101,73.4,77.1,4942,3255,748,17547,,,,,81.2,85.4,,4309.9,,3.4,63.8,84.6,4.7,55.6423976
1/10/2006,530.95,91.59,-0.3,0.1,5.25,5.53,5.87,5.75,3.25,2.95,2.95,7740,36841,62912,2380.3,75024,9804,15800,42584,79.1,77.9,4392,3173,603,17490,,,,,98.9,94.5,,4562.8,,3.4,58.9,81.9,4.7,55.77709886
1/11/2006,527.44,92.37,-0.2,0.3,5.25,5.47,5.6,5.57,3.18,2.73,2.78,7867,37316,63560,2559.7,76634,10008,15999,43601,79.7,77.7,4112,3243,696,17164,,,,,95.6,92.9,,4471.8,,3.2,59.1,78.6,4.6,55.92257622
1/12/2006,527.58,93.38,0.1,0.2,5.25,5.51,5.61,5.56,3,2.67,2.66,8580,38639,65037,2693.4,78157,10141,16138,44697,84.1,78.3,5803,2993,653,19429,,,,,105.9,93.9,,4729.8,,3,62,86.5,4.6,56.71461965
1/1/2007,540.51,94.21,0.3,0.2,5.09,5.26,5.49,5.37,2.88,2.69,2.65,8792,39511,65743,2895.3,78736,10227,16283,44851,76.4,77.9,5407,2980,548,17341,,,,,88.9,93.3,,4760.4,,2.6,54.2,81.3,4.8,56.99479828
1/2/2007,542.27,95.54,-0.2,0.2,5,5.17,5.52,5.34,2.77,2.77,2.71,8739,39865,66356,2811.6,79765,10338,16526,45463,73.4,78.3,5183,2893,535,16172,,,,,79.2,88.2,,4310.8,,2.6,59.3,80.1,4.7,57.39890206
1/3/2007,538.49,95.23,0.4,0.7,5,5.09,5.5,5.3,2.59,2.65,2.59,8782,40408,67013,2929,80393,10493,16709,45794,83.2,79.9,6041,3513,675,15390,,,,,100,103.2,,4891.5,,2.9,60.6,86.2,4.6,57.79222975
1/4/2007,532.3,95.52,0.6,0.5,5,5.15,5.63,5.34,2.34,2.64,2.49,8996,41120,67502,3161.2,81245,10561,16838,46244,80.6,79.4,6218,3250,622,17529,,,,,92.7,97,,4635.6,,3.5,63.9,82,4.7,58.11551278
1/5/2007,522.02,94.04,0.6,0.4,5,5.52,6.07,5.74,2.59,2.95,2.79,9049,41748,68686,3279.5,81997,10560,17068,46554,80.8,79.4,6394,3849,747,16961,,,,,96,96.4,,4777.1,,3.5,63.5,79.7,4.7,58.3094826
1/6/2007,526.72,95.07,0.9,0.4,5,5.84,6.49,6.07,2.59,3.21,2.95,9093,42478,69631,3470.2,82426,10542,17312,46873,79.3,79.5,5939,3504,646,17896,,,,,93.8,94.2,,4705.1,,3.4,67.5,80.3,5.1,58.60043733
1/7/2007,519.8,94.41,1.1,0.8,5.15,6.07,6.53,6.24,2.58,3.18,2.82,9141,43094,70343,3340.4,82676,10556,17460,47079,75.3,78.5,5468,3740,631,18581,,,,,91.5,93.6,,4692.6,,3.6,74.1,89.8,5,59.61877887
1/8/2007,522.92,93.42,1.1,0.7,5.42,6.25,6.45,6.33,2.77,3.1,2.9,9121,43189,70757,3310.1,83439,10622,17678,47502,77.6,79.5,5575,4145,725,15761,,,,,87.9,93.5,,4724.9,,3.4,72.4,107.9,4.7,59.79658454
1/9/2007,516.91,92.18,1.1,0.7,5.62,6.19,6.37,6.27,2.72,2.96,2.75,9409,43516,71324,3249,84019,10610,17925,48000,77.3,80.7,5291,3661,661,16320,,,,,96.3,86.4,,4425.3,,3.5,79.9,121.2,4.5,60.21146443
1/10/2007,501.44,91.07,0.3,0.5,5.75,6.18,6.35,6.26,2.72,3,2.83,9191,43978,72127,3451.2,85077,10717,18239,48762,81.8,80.2,5803,4424,831,16422,,,,,98,99,,4710,,3.6,85.9,117,4.5,60.4215984
1/11/2007,506.95,93.62,0.8,0.5,5.75,6.1,6.22,6.17,2.84,2.89,2.82,9571,45460,73830,3204.5,86734,10788,18373,49846,83.1,80.8,5412,4411,924,16224,,,,,93.4,96.9,,4582.5,,3.2,94.8,133.7,4.1,60.67483677
1/12/2007,499.28,91.85,0.5,0.4,5.88,6.2,6.36,6.3,2.83,3.02,2.94,10130,47119,75179,3051.8,87828,10855,18627,50853,88,81.7,5830,4108,987,16910,,,,,105.6,97,,4775.9,,3,91.4,152.7,4.1,61.445328
1/1/2008,480.9,89.57,0,0.3,6.17,6.49,6.55,6.51,2.78,3.02,2.94,10204,47932,75855,2788.3,87725,10978,19015,50664,80.4,82.4,6265,4251,826,16882,,,,,88,97.4,,4878.3,,3.2,93,164.6,3.7,62.02723745
1/2/2008,467.22,87.97,0.4,0.2,6.25,6.36,6.34,6.35,2.67,2.81,2.72,10157,48453,76113,2836.8,88305,11017,19137,50973,78.3,83.4,6120,4340,731,17197,,,,,84.1,93.2,,4611.1,,3.6,95.4,169.1,3.7,62.39362488
1/3/2008,442.94,84.89,0.8,1.3,6.25,6.55,6.53,6.53,2.01,2.67,2.35,10102,48979,76559,2902,88154,11044,19259,50792,86.7,83.2,6772,4469,736,17897,,,,,91.4,102.2,,4765.3,,3.8,105.5,169.3,3.5,62.76540037
1/4/2008,446.43,87.14,0.4,0.7,6.25,6.55,6.54,6.52,1.92,2.7,2.34,10101,49570,77828,2989.4,90408,11134,19563,51768,84.4,82.8,6290,5196,900,18263,,,,,84.8,101.3,,4449.9,,3.9,112.6,171.9,3.6,63.15334001
1/5/2008,470.1,91.47,1.2,0.7,6.25,6.9,7.02,6.96,2.07,3.17,2.8,10416,50252,79678,3048.9,91037,10999,19595,51898,84.3,82.8,6197,5183,993,19125,,,,,90.9,94.2,,4619,,3.8,125.4,159,3.9,63.48201109
1/6/2008,493.61,96.88,1.5,0.6,6.58,7.54,7.57,7.56,1.69,3.42,2.86,10492,50389,81062,2999.9,92131,10883,19728,52194,83.2,83.5,5832,5123,1072,20250,,,,,94.1,93.3,,4661.8,,3.7,133.9,166,4.1,63.65981675
1/7/2008,502.24,99.75,1.1,0.5,7.07,8.05,7.8,7.8,1.72,3.39,2.91,9950,50128,81643,3014.8,91797,10817,19949,52232,80.1,83.7,5846,5791,1143,21847,,,,,86.8,96.5,,4779.2,,3.8,133.4,180.7,4,64.41953188
1/8/2008,516.7,99.3,0.9,0.5,7.5,8.38,7.89,8.04,1.92,3.4,2.95,10063,50614,83340,2895.2,92137,10797,20166,52438,79.3,81,5042,5561,1019,22356,,,,,84.8,90.6,,4757.5,,3.5,116.6,172.6,3.9,64.6997105
1/9/2008,530.17,97.25,1.1,0.5,8.15,8.6,7.65,7.77,2.88,3.4,3.19,10193,51290,85235,2753.3,93130,10714,20282,52770,78.7,82.3,4396,5397,1011,24204,,,,,85.9,89.5,,4530.6,,3.2,103.9,188.9,3.7,65.1684709
1/10/2008,618.39,105.61,0.9,0.6,8.25,7.3,6.82,6.84,3.54,3.18,3.2,10417,52927,86992,2489.6,95998,10631,20413,54146,84.1,82.4,4118,5503,1104,22959,,,,,90.3,98.2,,4783.1,,2.2,76.6,307.4,3.8,65.41632122
1/11/2008,651.51,107.38,-0.1,0.8,8.25,6.78,6.53,6.59,4.04,3.28,3.44,10283,54093,88021,2406.3,96744,10693,20678,54644,82.9,80.5,3393,3814,1024,21921,,,,,87.8,91.5,,4661.7,,1.7,57.3,352.8,3.5,65.68033569
1/12/2008,649.32,107.49,-1.2,0.4,8.25,6.53,6.08,6.1,4.54,3.2,3.47,10808,55157,88810,2376.4,96668,10811,21055,54675,88.1,81.6,4240,3828,897,23162,,,,,96,93.4,,4878.8,,1.4,41.4,350.9,2.4,66.66634894
1/1/2009,623.01,103.02,-0.8,0.3,7.49,5.73,5.57,5.51,4.14,2.92,3.19,10753,55264,88645,2549.5,96138,10879,21214,54279,78.6,81,3652,3155,804,23454,,,,86.3,84,89.2,,4856.8,,1.5,41.7,383.1,2.5,66.94113951
1/2/2009,606,98.36,-0.4,0.3,5.88,3.91,4.84,4.35,2.56,2.45,2.14,10535,54726,88440,2468.6,95093,10845,21152,53840,74.8,80.8,3436,2789,575,22896,,,,79.6,74.8,86,,4418.8,,1.5,39.2,370.5,2.9,67.11355713
1/3/2009,592.93,94.7,0.4,1.1,3.27,2.75,4.89,4.08,1.47,2.4,1.67,10643,53978,88131,2478.9,93434,10807,21098,52747,85,80.9,4299,2909,573,23382,,,,89.9,86.1,96.1,,4911.6,,1.7,48,318.7,2.8,67.32907915
1/4/2009,583.18,95.82,-0.2,-0.1,1.92,2.49,5.44,4.45,1.24,2.62,1.81,10890,53627,88263,2670.8,93825,10876,21192,53396,82,80.6,4368,3193,643,23560,,,,85.4,84.5,88,,4567.9,,2,49.8,303.4,2.9,67.55537727
1/5/2009,565.72,95.29,-0.3,0.1,1.36,2.36,5.69,4.48,1.87,3.02,2.61,11334,53824,88802,3100.4,93665,10832,21361,53367,81.5,80.3,4279,2775,538,24001,,,,86.4,89.1,84.5,,4700.3,,2.1,59.1,248.6,3.3,67.75473514
1/6/2009,553.08,95.1,0.3,0,1.04,2.68,5.89,4.83,2,3.03,2.58,11615,53975,88978,3090.5,92060,10720,21485,52793,80.1,80.3,4447,3006,596,23448,,,,87.8,92.3,84.1,,4671.5,,2.3,69.6,172,3.7,67.92176471
1/7/2009,540.42,93.76,-0.4,-0.3,0.58,2.2,5.75,4.64,1.64,2.87,2.48,11602,54315,88664,3226.2,92631,10777,21753,53065,77,80.7,4751,3737,778,23498,,,,84.3,83.4,86.9,,4698.1,,2.4,64.1,162.7,3.5,68.24504774
1/8/2009,546.88,96.77,-0.4,-0.2,0.5,1.45,5.61,4.39,1.41,2.94,2.55,11748,54411,88962,3175.2,93732,10829,21988,53815,79.8,81.2,4671,3251,638,25053,,,,88.4,91.7,86.4,,4791.1,,2.8,71.1,134.6,3.6,68.51983831
1/9/2009,549.07,96.33,1,0.2,0.5,2.2,5.85,4.91,0.98,2.87,2.18,12297,54228,89248,3372.9,93039,10750,21925,53521,78.7,81.9,4404,3248,568,26040,,,,88,92.6,84.5,,4626.8,,2.8,69.4,142.6,3.4,68.88622575
1/10/2009,545.83,97.28,0,0,0.5,2.92,5.98,5.17,1.17,2.86,2.21,12344,53844,88516,3314.5,93459,10826,22240,53578,83.4,82,5744,3893,678,25963,,,,94.8,98.5,93.7,,4786,,2.9,75.8,138.5,3.4,69.03170311
1/11/2009,507.78,91.66,-0.5,-0.1,0.5,3.01,6.16,5.39,1.92,3.19,2.65,12322,53339,88383,3255.3,93633,10940,22667,53709,85.3,82.1,5317,4009,872,26115,,,,91.4,92.8,92.5,,4690.2,,3,78,130.1,3.4,69.24183708
1/12/2009,501.45,90.75,-0.3,-0.1,0.5,2.84,6.31,5.36,2.06,3.29,2.86,13279,54288,89579,3581.4,95943,11076,22924,55864,89,82.7,6096,4177,1089,25373,,,,95,98.5,92.6,,4977.4,,3.2,74.5,111,3.6,70
1/1/2010,500.66,89.75,0.5,-0.1,0.5,3.22,6.39,5.32,1.71,3.19,2.61,13781,55381,90409,3809,96152,11064,22866,55361,80.3,83.1,5067,3887,863,24946,,,,85.5,83.6,87.6,,4883.8,,3.4,78.4,107.9,3.7,69.8
1/2/2010,532.56,94.26,0.3,0.2,0.5,3.73,6.4,5.39,1.13,3.11,2.23,13876,55821,91188,3827.4,96200,11053,22953,55518,77.6,84.1,5004,3665,720,24922,,,,81.5,78.4,85.9,,4385.9,,3.1,76.4,132.2,3.7,70
1/3/2010,523.16,93.32,0.1,0.3,0.5,3.54,6.47,5.46,0.6,3.12,2.12,14205,56475,92580,3763.1,96164,11117,23080,55266,84.9,80.6,5544,4213,797,25631,7883.7,7156.2,9.2,85.9,89.3,82.5,,4528.2,,3.4,81.3,128,3.7,69.9
1/4/2010,520.62,93,0.5,0,0.5,3.71,6.47,5.66,0.76,3.12,2.27,14334,56897,93520,3865.5,96692,11221,23118,55418,86.9,85.4,5361,4224,943,25523,7896.5,7198.8,8.8,89.3,89.8,90.9,,4608,,3.5,84.5,111,3.8,70.6
1/5/2010,533.21,93.61,0.4,-0.1,0.5,3.89,6.36,5.61,1.17,2.98,2.28,15027,57758,94621,3886.9,97398,11199,23318,55599,86.6,85,5674,4556,834,24861,7899.8,7181.9,9.1,88.3,86,92.7,,4844.7,,3.1,73.7,140.2,3.4,70.9
1/6/2010,536.67,93.59,0,0.1,0.74,4.08,6.37,5.66,1.18,2.99,2.38,15322,57634,94823,4065.3,98442,11268,23648,55962,85.7,85.9,5364,4249,877,25175,7905.9,7221.6,8.7,90.3,92.4,89.1,,4897.5,,2.9,75.4,154.4,3.2,71
1/7/2010,531.72,93.72,0.6,0,1.24,4.52,6.26,5.7,1.26,2.86,2.34,15145,57204,93691,4364.2,97305,11300,23675,55171,82.9,87.1,6006,4963,1017,25826,7931.6,7256.5,8.5,91.3,91.4,92.2,,5100.2,,3.1,76.4,138,3,71.5
1/8/2010,509.32,90.91,-0.1,0.2,1.8,4.81,5.98,5.67,1.3,2.7,2.28,15126,57160,93615,4525,98063,11477,24017,55490,86.4,87.3,6323,4974,944,25221,7960.8,7289.2,8.4,93.3,93.7,95,,5086.5,,3.3,76.6,132.7,2.7,71.7
1/9/2010,493.93,88.72,0.4,0.3,2.2,4.75,5.96,5.6,1.82,2.84,2.49,15649,57638,95532,4795.4,98155,11530,24137,55676,83.8,87.7,6140,4774,930,26446,8042.9,7389.5,8.1,88,89.4,87.9,,4778.4,,3.5,75.3,133.5,2.6,72.2
1/10/2010,484.04,89.07,0.1,0.1,2.64,4.91,6.1,5.73,2.09,3.09,2.72,15449,58105,96875,4912.5,99618,11661,24390,56266,88.7,87.8,6343,5216,1084,26473,8043,7414.4,7.8,93.9,93.2,97.4,,5000.6,,3.8,81.9,133.2,2.5,72.4
1/11/2010,482.32,88.91,0.1,-0.1,2.87,4.88,6.17,5.77,1.97,2.99,2.65,15348,58706,98471,4957,100408,11841,24600,56523,92.6,89.1,6522,5168,1124,26006,8087.4,7503.1,7.2,94.7,93.7,98.4,,4996.5,,3.8,84.2,123.5,2.7,72.6
1/12/2010,474.78,87.4,0.1,0,3.12,5.1,6.11,5.77,2.13,2.91,2.66,16105,60000,100198,4927.5,100833,11989,24871,57227,95.7,88.5,7761,5327,1182,27864,8160.7,7572.3,7.2,98.5,99.8,98.7,,5226.2,,4.1,89.2,115.8,3.3,73.3
1/1/2011,489.44,91.47,0.3,0.1,3.25,5.7,6.56,6.17,1.71,3.18,2.77,16486,60852,102276,4673.1,102197,12115,24955,57474,86.8,89.3,6490,4831,988,26977,8227.8,7615.5,7.4,92.8,91.5,94.7,,5201.8,,4.3,89.4,116.4,3.4,73.7
1/2/2011,475.69,90.01,0.2,0.2,3.34,5.87,6.87,6.6,1.58,3.16,2.65,16098,60641,103135,4444.6,102730,12220,25092,57564,82.7,89.3,6004,4997,1056,28450,8233.9,7621,7.4,82.9,75.9,91.9,,4729.5,,4.5,89.5,113.9,3.6,74.1
1/3/2011,479.65,91.34,0.8,0.6,3.72,5.86,6.58,6.46,1.6,2.92,2.43,16027,61286,103823,4624.5,103563,12396,25152,57855,95.6,90.2,7719,6177,1211,31481,8246.4,7623.9,7.5,97.9,91,108.9,,5277.7,,4.3,102.9,114.3,3.4,74.3
1/4/2011,471.32,91.29,0.3,0.2,4.3,6.04,6.42,6.35,1.89,2.87,2.47,16302,62565,105261,4822.5,104573,12565,25347,58444,92.1,90.9,7265,5582,1065,31943,8250,7655.1,7.2,91.5,88.8,96.5,,4971,,4.3,110,120.2,3.4,74.7
1/5/2011,467.73,90.52,0.4,0.3,4.8,6.01,6.28,6.22,2.33,2.89,2.61,16580,63986,107005,4847.9,106048,12594,25505,59225,93.3,90.8,7408,5979,1095,32770,8269.6,7665.5,7.3,93.7,89.8,100,,5229.2,,4,101.3,127.1,3.2,74.7
1/6/2011,469.41,91.02,0.2,0,5.13,5.99,6.27,6.19,2.45,2.91,2.62,16707,65132,108757,4795.3,106503,12717,25760,59523,90.3,90.8,6697,5908,1098,34884,8296.9,7698.5,7.2,91,88.3,95.9,,5072.9,,4.1,96.3,136,3,75.1
1/7/2011,462.94,90.32,0.1,0.1,5.25,5.99,6.18,6.1,2.69,2.91,2.73,16299,65635,109988,4426,107145,12850,25958,59646,86.2,90.8,6387,6108,1122,34481,8285.2,7659.4,7.6,86.2,78.4,96.3,,5156.7,,4.4,97.3,129.1,3,75.8
1/8/2011,466.79,90.94,0.2,0.1,5.25,5.41,5.57,5.49,2.64,2.62,2.57,16532,67225,112058,4288.4,108266,13045,26131,60095,90.1,91.3,6348,6464,1215,36366,8308.5,7684.2,7.5,92.8,88.8,99.4,,5273.4,,4.1,86.3,147.3,2.3,76
1/9/2011,483.69,92.15,0.5,0.2,5.25,4.88,5.05,4.93,2.11,2.24,2,16812,68816,114896,3888.6,110773,13101,26206,61324,87.5,91.4,6541,6357,1285,37840,8323.2,7688.4,7.6,92.4,91.1,96.4,,4981.5,,3.8,85.6,172.5,2,76.5
1/10/2011,511.74,95.94,0.5,0.2,5.25,4.7,5.1,4.83,2.08,2.35,2.04,16918,70040,117611,4327.3,110941,13187,26323,61880,92.7,92.2,6680,5771,1240,38680,8322,7703.1,7.4,96.6,96.4,99.1,,5258.5,,3.3,86.4,167.7,2.1,76.7
1/11/2011,508.44,95,0.3,0.1,5.25,5,5.46,5.21,2.48,2.72,2.5,16806,70916,119077,4161.3,112627,13454,26566,62695,96.1,92.4,6751,6437,1531,38793,8327.4,7716.9,7.3,97.5,94.9,103.1,,5262.4,,3.4,97.1,158.4,2,77
1/12/2011,517.17,95.03,0.6,0.3,5.25,4.94,5.29,5.04,2.56,2.6,2.47,18009,73142,121196,4177.5,112910,13514,26767,63332,101.6,94.1,7148,6053,1446,41979,8356.4,7786.9,6.8,103.8,105.2,103.9,,5595,,3.4,98.6,160.7,2,77.9
1/1/2012,501.34,92.85,0.1,0.4,5.1,4.8,5.07,4.93,2.15,2.38,2.19,18188,73854,123068,4260.8,113149,13626,26996,63910,91.1,93.8,6466,5607,994,39210,8391.7,7816.6,6.9,93.9,90,97.7,,5580.2,,3.6,100.3,164.2,1.9,78.6
1/2/2012,481.49,90.14,0.4,0.3,5,5.07,5.29,5.14,2.07,2.36,2.17,17736,73384,123238,4535.6,113597,13690,27114,64088,88,94.5,6331,5529,1010,39325,8424,7874.1,6.5,90.2,84.5,96.6,,5289.1,,3.8,102.2,158,2,78.8
1/3/2012,485.4,90.73,0.2,0.5,5,5.49,5.79,5.61,2.11,2.57,2.35,17863,74095,124413,4671.3,115455,13848,27350,65174,99.7,95.2,7067,6047,1171,39551,8416.9,7844.8,6.8,100.1,92.6,110.5,,5671.2,,3.8,106.2,150.3,2.2,79.2
1/4/2012,486,90.6,0.1,0.3,5,5.53,5.82,5.71,2.41,2.58,2.45,18270,75792,126462,4585.8,116720,13965,27571,65832,97,95.8,6568,5730,1067,38770,8420,7850.5,6.8,95.3,92.1,100.7,,5206.6,,3.7,103.3,159.1,2,79.3
1/5/2012,497.09,91.3,0,0,5,5.24,5.51,5.43,2.42,2.44,2.32,18739,77722,128497,4318.2,119474,14040,27777,67249,98.1,95.8,6420,6580,1226,38302,8423,7838.3,6.9,97.6,93.8,103.9,,5478,,3.6,94.7,167.5,1.8,79.5
1/6/2012,505.63,91.81,-0.3,0.1,5,5.04,5.35,5.23,2.52,2.46,2.37,18430,79079,129315,4400.1,120694,14176,28100,68296,95.8,96.2,6763,5745,1217,40344,8388.4,7819.5,6.8,94.4,92.7,97.6,,5443.9,,3.4,82.4,176.7,1.6,79.7
1/7/2012,491.93,89.65,0,0.1,5,5,5.21,5.15,2.8,2.5,2.44,18340,79813,129534,4227.6,120673,14290,28211,68286,91.7,96.7,5934,6277,1475,38446,8367.1,7809.5,6.7,91.2,86.6,97.2,,5483.4,,3.4,87.9,168.2,1.5,80.6
1/8/2012,480.99,88.43,0.2,0.1,5,5.2,5.32,5.29,2.51,2.42,2.31,17808,79416,129232,4155.7,121156,14456,28347,68173,96,96.8,5780,7107,1935,38419,8356.3,7809.9,6.5,98.2,94.9,104.1,,5610.3,,3.4,94.1,142,1.7,81
1/9/2012,474.97,87.83,0.8,0.4,5,5.23,5.35,5.33,2.35,2.34,2.3,18639,80533,130293,4230.4,120969,14436,28334,68306,90.9,96.2,5693,6091,1456,40107,8428.3,7874.1,6.6,92.5,94.8,90.7,,5176.9,,3.7,94.5,137.1,1.7,81.3
1/10/2012,475.36,87.48,0.6,0.2,5,5.26,5.41,5.37,2.47,2.38,2.34,18313,80694,130622,4266.4,121534,14509,28520,68732,98.8,96.7,7368,7866,2173,38943,8455.5,7889.4,6.7,101.4,98.1,107.9,,5562.8,,3.7,89.5,127,1.7,81.5
1/11/2012,480.57,88.33,-0.5,0.1,5,5.41,5.48,5.45,2.72,2.48,2.48,18272,80838,131432,4140,123868,14746,29038,70245,101.2,97.4,6546,6222,1642,39719,8462.8,7924.6,6.4,100.2,98.5,104.4,,5442.2,,3.5,86.7,136.3,1.6,82
1/12/2012,477.13,88.16,0,0.2,5,5.48,5.51,5.51,2.92,2.54,2.6,19598,81917,132073,4301.4,125033,14855,29262,71217,105.1,97.6,7127,6653,1802,41649,8480.1,7952.3,6.2,102.1,103.4,101.2,,5666.1,,3.6,88.2,122.4,1.7,82.9
1/1/2013,472.67,87.58,0.2,0.3,5,5.57,5.62,5.61,2.83,2.65,2.69,20114,82613,133382,4552.4,124891,14945,29387,71009,95.6,98.4,6822,6643,1513,39954,8520,7998.6,6.1,99.9,97.2,103,,5821.7,,3.7,94.7,114.8,1.9,83.3
1/2/2013,472.34,87.71,0.1,0.1,5,5.54,5.67,5.64,2.59,2.66,2.69,19636,82644,134035,4558.5,125668,15001,29602,71417,90.5,98,5576,5786,1295,39330,8535.7,7993.3,6.4,92.5,86.9,99.2,,5324.5,,3.7,95.3,133.3,2,83.4
1/3/2013,472.48,86.59,0.4,0.6,5,5.47,5.6,5.56,2.59,2.57,2.59,19926,83773,135477,4432.1,126462,15127,29773,71732,102.7,98.7,6189,5696,1303,39832,8539.4,7990.7,6.4,102.8,98.9,108.4,,5804.8,,3.5,92.9,144.6,1.9,83.9
1/4/2013,472.14,86.78,-0.5,0.2,5,5.26,5.28,5.28,2.76,2.43,2.47,19992,84623,137220,4292.1,127927,15350,30207,72213,101.7,99.3,6773,6397,1544,41227,8580.1,8019.1,6.5,96.8,91.4,104.5,,5448.2,,3.3,92,144.3,1.7,84.2
1/5/2013,479.58,87.8,0,0,5,5.04,5.17,5.14,2.74,2.38,2.4,20371,86027,139747,4191.3,129912,15407,30347,73157,101.7,99.5,7021,6687,1543,40148,8579.5,8018.3,6.5,97.8,96.7,99.5,,5689.2,,3.3,94.8,137.3,1.9,84.2
1/6/2013,502.89,91.32,0.6,0,5,4.9,5.28,5.2,2.28,2.34,2.26,20774,87505,141584,4029.7,130177,15395,30359,73333,99.8,100.9,6349,5771,1309,41003,8538.8,8004.2,6.3,96.7,98.2,95,,5659.5,,3.2,95.8,177.1,2.3,84.2
1/7/2013,504.96,90.93,0.3,0.1,5,4.89,5.29,5.18,2.14,2.28,2.23,20849,88055,142798,3732.5,130886,15453,30597,73449,96.4,101,6429,6562,1706,40083,8486.1,7986.8,5.9,100.1,99,102.1,,5863.3,,3.1,104.7,169.2,2.6,84.7
1/8/2013,512.59,92.43,0.2,0.2,5,4.89,5.27,5.14,2.1,2.27,2.2,20445,88418,144674,3628.7,131765,15598,30827,74090,99.3,100.7,6421,6727,1536,40679,8506.1,8008.6,5.8,101,100.7,102.5,,5819.2,,3.3,106.6,171.2,2.7,85.6
1/9/2013,504.57,90.92,0.5,0.5,5,5.01,5.27,5.16,2.11,2.28,2.21,21104,89286,146271,3823.9,131278,15588,30953,74104,95.1,100.6,5841,5824,1296,42303,8509.5,8010.8,5.9,95.4,99.9,90.2,,5406.8,,3.2,106.3,173,2.8,86
1/10/2013,500.81,90.93,0.1,0.4,4.9,4.79,5.16,4.96,2.22,2.25,2.22,20401,88576,145673,3912.4,132000,15754,31268,74468,102.7,100.9,6987,6695,1387,40817,8537.8,8029.6,6,104.1,104.9,104.8,,5775.8,,3.3,100.5,162.3,2.6,86
